GCIS_KEY,PERIOD_ID,TARGET_F,MBNCZZ_CUST_INIT_TRAN_COUNT,MBNCZZ_CUR_OTH_DEP_AMT,CINCZZ_EXPLICIT_INCOME,MBNCZZ_CUR_SAL_CREDIT_AMT,MBNCZZ_ABS_SPOT_AMT,CPNCZZ_MFI_TRAN_COUNT,CUNCZZ_AGE_YEARS,CPNCZZ_REL_AGE_IN_MTH,MBNCZZ_DEP_SPOT_BAL_AMT,CFNCZZ_ACC_TO_FUNDS,CPBCZZ_ACCT_CLOSE_IND,MBNHMI_AVG_OTH_DEP_AMT,MBBHMI_EVERYDAY_BANKER_IND,TRNHDL_AVG_DEPOSIT_AMT,MBOHDL_QUALITY_DEP_IND,CONHDL_SECURITY_AMT,CFNHDL_CURRENT_LVR,MBNHIC_AVG_CUST_INIT_TRAN_C,CMNHDL_FULL_FI_AMT,TRNHSL_TOT_WITHDRAWAL_CNT
77384975,201804,0,157,1000,1999.07,1999.07,345205.13,157,33,126,176828.7,567828.7,0,962.51,1,0,0,0,-0.07,149.78,-16.32,0
52889302,201807,0,24,35,2722.08,9517.18,19962.53,24,75,15,19962.53,19962.53,0,139.82,1,-79.7,0,0,0,22.38,0,0.26
25704590,201806,1,13,25363.74,0,0,2248.15,13,69,316,765.15,5765.15,0,0,0,6774.71,1,0,0,6.62,39.27,0.09
40205065,201805,1,21,35998.19,1138.63,4465.53,178971.38,21,90,464,178971.38,188971.38,0,212.18,1,-5566.63,0,0,0,22.7,0.09,-0.66
54702915,201803,0,36,0,4802.16,14406.48,455137.41,35,43,59,0,499955,0,0,1,11.75,0,0,0,52.92,8.4,-4.63
91448798,201807,0,6,596.6,1342.8,4687.3,70624.72,6,48,350,70624.72,70624.72,0,0,0,-12.53,0,0,0,5.62,0,0.06
40059736,201805,0,68,0,6658.92,12000,79725.66,68,42,290,26115.35,172615.35,0,0,1,199.18,0,0,0.01,73.57,-4.05,-0.34
55294323,201806,1,54,231.26,68.77,284.16,6.24,54,14,29,6.24,6.24,0,0,0,31.52,1,0,0,37.75,1.79,4.09
52700290,201807,0,100,2554.86,854.2,0,631.37,100,58,113,631.37,631.37,0,1170.72,1,-586.64,0,0,0,91.63,0.71,-3.51
90770144,201806,1,8,10256.37,2013.38,6154.33,16858.02,8,97,319,16858.02,16858.02,1,0,0,2142.38,0,0,0,4.81,0,0.29
91483490,201806,0,28,208.81,6142.9,11255.69,93074.33,28,69,384,93074.33,93074.33,0,239.07,1,214.63,0,0,0,17.38,-1.62,-0.46
55378320,201807,0,107,2912.9,0,0,137.59,108,0,27,137.59,137.59,0,2597.9,1,18.34,0,0,0,99.3,-32.46,1.06
52526506,201804,0,51,0,2877.46,3547.26,5943.86,51,25,136,5943.86,5943.86,0,0,1,198.82,0,0,0,17.02,3.48,-5.8
50243464,201807,1,17,1740,0,0,794.42,17,78,230,794.42,794.42,0,223.33,0,300.51,1,0,0,10.08,-1.02,1.23
54562190,201805,1,88,1139.42,0,3470,8822.73,90,45,55,35.99,9035.99,0,732.8,1,-90.85,0,0,0,39.63,6.13,7.09
53367657,201806,0,22,0,0,4661.65,123282.43,22,54,105,0,126000,0,0,1,12.59,0,0,0,5.97,9.38,-6.97
93398742,201806,1,33,0,0,10786.79,13822.95,33,47,73,3.76,42214.85,0,0,1,-426.55,0,0,-0.15,47.91,8.48,-2.29
51017540,201804,0,49,0,0,6238,2089.49,49,17,195,2089.49,2089.49,0,0,0,489.5,1,0,0,57.62,5.75,14.54
51349291,201803,0,28,0,4007.27,8493.31,36527.74,28,28,181,36527.74,36527.74,0,0,1,17.1,0,0,0,28.19,-3.87,-2.2
55450187,201805,0,204,441800.43,0,0,16466.36,204,0,22,16466.36,16466.36,0,221240.5,1,3193.24,0,0,0,174.05,-15.75,6.91
51342289,201803,1,8,877,877,0,1.88,8,36,181,1.88,1.88,0,485.27,0,108.56,0,0,0,12.3,0.22,0.86
50358018,201804,0,33,0,1411.2,4181.74,1618.07,33,80,220,1618.07,1618.07,0,0,1,13.2,0,0,0,32.39,-3.23,-0.17
91030192,201806,0,55,115.99,2349.16,7047.48,4556.57,55,75,333,1168.72,9168.72,0,197.78,1,-83.32,0,0,0,54.95,4.2,-4.26
93257318,201804,1,12,2241,0,0,36446.83,12,71,191,36446.83,36446.83,0,391.33,0,1118,0,0,0,13.49,0.66,0.6
50563616,201803,1,24,122.92,1705.2,7000.88,8571.6,24,54,212,8571.6,8571.6,0,2483.36,1,181.8,0,0,0,44.32,0.8,-6.86
55624101,201805,1,24,0,2695.48,8496.72,9.66,24,35,16,9.66,9.66,0,0,1,32.89,0,0,0,33.59,9.64,0.77
95400857,201805,0,180,751,4856.6,13975.7,12709.41,180,65,255,12564.86,14564.86,0,1611.91,1,32.8,0,0,0,149.88,-8.04,-10.4
54251700,201803,1,6,1611,0,0,236522.12,6,0,65,1435.33,237435.33,0,1382.04,0,69.67,0,0,-0.01,5.33,0.19,0.26
55697936,201803,1,38,200,183.2,607.81,53.94,38,19,11,53.94,53.94,0,200,1,-0.14,0,0,0,31.11,-0.46,0.54
92271325,201805,1,24,241.39,4014.72,9328.8,16719.12,24,80,406,16719.12,16719.12,0,0,1,-127.03,0,0,0,13.91,1.91,0.11
56003801,201807,1,35,0,2101.38,7608.67,1382.83,35,32,4,1382.83,1382.83,0,0,0,3978.56,-1,0,0,53.94,1.32,11.3
53622558,201807,1,8,2200,0,0,17009.58,8,0,95,17009.58,17009.58,0,1466.67,0,0,0,0,0,5.09,-0.36,-0.06
92096856,201804,1,9,41000,44446.69,64645.87,929396.67,9,44,394,41903.96,1051903.96,0,691.37,1,15191.93,0,0,0,174.19,-23.96,-18.09
40879576,201806,0,46,1002.28,0,0,708.35,46,60,379,708.35,706.24,0,1611.36,1,-149.39,0,0,0,53.35,1.42,1.74
51345442,201807,0,78,125.75,15363.49,54394.08,241301.38,78,43,185,0,460000,0,505.15,1,5626.9,0,0,0,106.22,3.31,-8.09
51711827,201807,0,126,444418.15,13047.2,31448.46,9256.39,126,54,172,8997.74,18997.74,1,2190.07,1,16166.21,0,-620000,-0.7,132.67,450.31,-5.4
53804891,201807,1,14,842.9,0,0,222.77,14,0,86,222.77,222.77,0,512.43,1,-9.34,1,0,0,16.95,0,-0.06
55610818,201806,1,60,5000,0,0,7.64,60,35,18,7.64,7.64,0,0,0,-1233.81,1,0,0,40.4,12.47,-16.54
90145694,201807,1,47,4098,4041.19,15869.38,2136.99,48,51,107,2110.38,2570.38,0,321.47,1,-642.96,0,0,0,52,-1.34,1.63
55683738,201804,1,31,14000,0,0,361.44,29,42,13,361.44,361.44,0,5000,0,-12159.92,0,0,0,23.44,0.29,4.34
53083484,201807,1,71,2507.41,0,0,38096.78,71,56,117,34747.08,1213747.08,0,1595.6,1,441.75,0,0,0,62.39,-5.4,1.37
54510483,201805,1,13,4400,0,0,835903.47,13,46,57,0,898500,0,7965.7,1,798.63,0,0,0,26.03,5.8,-1.46
40138684,201807,1,15,0,1563.66,4300.06,116155.41,15,63,252,16530.79,151530.79,0,0,1,-436.86,0,0,-0.01,25.81,0.21,-3.03
92723783,201805,1,10,0,907.6,4513.49,2281.98,10,70,443,0,2000,0,403.54,1,-478.01,0,0,0,28.65,48.82,-0.49
91486076,201806,0,24,1200,1815.2,6353.2,3932.73,24,76,327,3932.73,3932.73,0,958.67,1,-78.46,0,0,0,28.34,7.44,0.23
40214140,201804,0,151,2997.01,4443.86,10303.02,399532.4,151,41,271,76094.75,461618.74,0,2688.51,1,113.43,0,0,0.01,114.62,28.48,6.49
93506060,201806,0,107,512.95,3664.74,9273.62,7317.02,107,38,284,1911.74,7911.74,0,177.13,1,-26.63,0,0,0,144.19,-4.22,-1.66
55256498,201804,1,52,48,0,155,1.65,52,16,28,1.65,1.65,0,0,0,21.45,1,0,0,33.81,-1.55,7.83
53171140,201807,1,17,0,2084.8,6902.03,1615.6,17,72,114,1615.6,1615.6,0,266.67,1,148,0,0,0,18.97,1.91,0.23
52395043,201803,1,104,1145.6,0,14297.97,53602.73,104,30,141,848.98,60104.98,0,1150,1,62.84,0,0,0,113.75,-116.61,-7.29
53215235,201806,1,20,11101.29,0,0,1632224.25,20,33,111,1368255.19,1756055.19,0,0,0,-226931.06,1,0,-0.02,10.89,22.06,1.51
90179947,201806,1,8,100,1815.2,5445.6,14070.91,8,97,443,14070.91,14070.91,0,100,1,-301.44,0,0,0,8.41,0.75,-0.17
52880552,201806,0,7,0,0,1200,8174.84,7,17,125,8174.84,8174.84,0,0,0,450,1,0,0,8.08,0.22,1.91
53995906,201805,0,57,2339,0,0,263.21,57,32,76,263.21,263.21,0,1890.39,1,-303.22,0,0,0,58.57,4.43,7.2
51633092,201805,1,42,2386.32,0,0,603447.24,42,59,174,603447.24,613447.24,0,0,0,80375.73,1,0,0,17.54,69.25,2.6
53752801,201805,1,35,1708.65,1529,0,11285.67,36,27,71,11285.67,11285.67,0,0,0,344.13,0,0,0,20.69,4.81,6.37
55829775,201804,1,11,6115.5,0,0,88.22,11,0,7,88.22,88.22,0,11718.69,1,1447.2,0,0,0,44.49,-0.98,-3.09
53377931,201804,1,40,190,76.61,3825.79,1621.45,40,24,103,30.37,3280.37,0,0,1,-168.63,0,0,0,100.78,-82.89,-4.37
54426426,201805,1,215,11269.4,0,0,2916.85,216,25,60,2916.85,2916.85,0,7950.55,1,-89.57,0,0,0,156.48,-21.67,6.49
51766360,201806,0,26,500,0,0,1.38,26,17,169,1.38,1.38,0,128.33,0,32.5,1,0,0,13.23,1.51,0.34
90575654,201805,1,10,0,2722.8,6327.74,17248.08,10,85,300,17248.08,17248.08,0,0,1,13.2,0,0,0,6.52,0.27,-0.11
53077406,201807,1,73,4078.69,0,0,7632.85,73,41,118,101.94,20101.94,0,0,0,-6049.51,1,0,0,58.64,16.21,5.29
54145626,201806,0,40,1085.34,1085.34,0,20563.52,40,25,72,20563.52,20563.52,0,845,1,387.67,0,0,0,37.03,-6.62,4.83
92426162,201805,1,10,15268.32,0,0,1971.63,10,62,361,1971.63,1971.63,0,8106.52,1,772.77,0,0,0,9.78,0,0.2
55204080,201805,1,20,0,346.5,13764.28,1584.28,20,56,31,1281.61,1781.61,0,951.11,1,6429.18,0,-405000,-0.68,63.7,43.22,-5.31
53907915,201805,1,114,9761.42,1583.8,0,600.12,115,65,80,600.12,600.12,0,3600,1,163.58,0,0,0,93.36,-14.2,9.14
91744173,201804,0,108,332.45,2785.14,16382.51,2484.79,109,56,348,2484.79,2484.79,1,29.13,1,12418.67,0,-453000,-0.41,107.55,1107.42,-3.66
90376878,201805,1,43,6667.85,5826.9,12655.48,12013.25,43,71,417,12013.25,11964.29,0,810.55,1,323.22,0,0,0,39.27,-0.55,0.2
54453016,201803,0,137,3675.64,4989.67,6309.67,21229.7,137,20,57,382.46,31007.46,0,813.33,1,-252.98,0,0,0,80.68,-24.97,-1.43
51664991,201803,1,8,977.6,0,0,133509.74,8,64,170,133509.74,133509.74,0,1497.76,1,274.37,0,0,0,5.03,-1.03,0.34
53360486,201804,0,9,3732.92,0,0,161877.28,9,0,104,10160.07,205160.07,0,2403.89,1,394.93,0,0,-0.01,8.35,1.52,-0.23
54415185,201804,0,35,551.5,5307.15,21506.12,314858.84,35,37,59,19106.46,356606.46,0,482.18,1,69.03,0,0,-0.01,43.47,0.75,-0.74
24985692,201807,0,48,4500,0,0,1544889.25,48,46,305,180941.31,1571941.31,0,4500,1,505.53,0,0,0,57.76,8.64,1.71
91907414,201805,1,60,4939.52,0,0,5231.52,60,55,322,5231.52,5231.52,0,3456.41,1,204.04,0,0,0,66.51,3.63,-0.54
33010301,201804,0,81,0,5895.5,17686.52,21439.67,81,36,250,21439.67,21439.67,0,0,1,1150.26,0,0,0,88.87,-12.48,-5.57
77570580,201807,1,143,2000,5274.92,0,289698.8,141,50,159,5063.72,331088.72,0,0,0,0,1,0,-0.02,122.14,6.2,0
91842701,201806,1,26,929.8,0,4025,5077.73,26,38,289,1742.57,5742.57,0,1090.15,1,515.37,0,0,0,23.9,-4.54,0.83
52051376,201804,0,110,573.05,925.4,5460.09,5282.84,110,33,155,5270.58,12770.58,0,2070.27,1,-88.88,0,0,0,119.05,-0.92,-1.4
52235923,201803,1,41,1912.4,1598.7,0,735.59,41,42,147,735.59,735.59,0,130.38,0,-63.69,0,0,0,34.89,-0.43,5.17
40706331,201806,1,4,0,0,0,260003.76,4,37,368,260003.76,260003.76,0,1748.74,1,-2388.7,0,0,0,5.43,15.55,-0.29
78113339,201806,0,79,19,2826.68,9770.89,388259.96,80,48,224,179.05,460279.05,0,26.33,1,0,0,0,-0.01,73.02,14.88,0
41327071,201807,0,37,1037,2524.67,9111.94,86371.25,37,53,346,84938.76,87438.76,0,176.95,1,-386.45,0,0,0,35.89,4.6,-1.74
54838382,201804,0,110,379.15,3664.23,7223.76,343.83,111,30,44,343.83,343.83,0,364.22,1,-16.64,0,0,0,79.03,10.77,10.23
50798374,201804,0,11,28189.07,0,237915.23,1743052.51,11,41,203,143302.66,1944902.66,0,13785.14,1,-3936.98,0,0,0,8.05,4.1,0.51
93533906,201805,0,111,0,0,0,247481.4,111,59,281,247481.4,254981.4,0,636.88,1,-88344.97,0,0,0,97.84,-38.77,4.03
25601507,201803,0,14,3332.47,47.72,167.02,621089.78,14,45,315,23.96,645023.96,0,621.46,1,-45.29,0,925587,0.67,28.21,-124.84,-2.69
75753404,201803,0,77,1300.17,0,0,1884.63,71,40,192,952.25,3385.79,0,1489.98,1,0,0,0,0,80.54,-2.3,0
54445594,201804,0,126,7994.5,7730,20052.34,990533.04,126,52,58,20100.59,1142600.59,0,4883.41,1,863.18,0,0,0,136.63,-16.47,-6.06
76775120,201803,0,81,87.5,7356.94,18378.16,21765.61,81,55,320,19679.92,189679.92,0,9,1,0,0,0,0,98.06,10.59,0
51512477,201804,1,15,0,1746,9603,240769.71,15,50,176,414.14,410414.14,1,0,1,43.93,0,0,-0.02,39.75,-8.85,-2.03
6961620,201806,1,8,0,1815.2,6353.2,27379.55,8,92,383,27379.55,27379.55,0,0,1,265.45,0,0,0,9.44,1.5,-0.4
53929390,201804,0,38,1719.69,8467.19,25325.55,635612.58,38,47,78,2827.29,641827.29,0,2225.79,1,-1105.59,0,0,0.01,37.76,-1.43,-4.03
53661135,201807,1,66,4257.5,0,0,60507.14,66,25,93,60507.14,64007.14,0,1161.29,1,1637.07,0,0,0,51.15,-4.93,2.4
91019199,201803,0,21,152.54,1503.06,4047.32,5679.35,21,89,487,5679.35,5679.35,0,12.18,1,3.55,0,0,0,20.09,3.24,1.37
52046315,201804,0,39,3468.91,0,0,2166.86,39,51,155,20.73,8020.73,1,1837.1,1,-74.75,0,0,0,48.4,-0.94,-7.2
55888669,201805,1,9,0,0,8098,184899.19,9,25,6,11294.21,351294.21,0,0,1,-1373.45,0,428707,0.4,6.63,5,0.06
78501426,201807,0,20,2408.5,779.28,1781.68,49573.36,19,74,458,49573.36,49573.36,0,2408.5,1,0,0,0,0,26.06,-0.29,-0.06
53754855,201807,1,38,3998.65,0,0,3270.44,38,25,89,1503.67,14123.67,0,326.67,1,358.02,0,0,0,23.75,-3.87,-19.69
52955659,201804,1,18,152055.41,0,0,151789.41,18,39,118,151789.41,151789.41,1,483.33,0,20751.84,1,-450000,-0.17,13,351.67,0.54
54889911,201807,0,18,56908,0,0,11930.23,18,0,45,11930.23,11930.23,0,41993.29,1,3664.71,0,0,0,20.19,-0.75,0.43
11022070,201805,0,41,853.53,3000,9000,101956,41,70,322,101932.1,111932.1,0,922.55,1,-287.62,0,0,0,42.22,-1.45,-1.54
95319352,201803,1,10,2000,0,0,54541.95,10,0,236,54541.95,54541.95,0,1500,0,166.67,0,0,0,6.42,1.5,1.03
51769947,201805,0,117,1373.18,0,0,1238812.89,117,49,167,394.17,1281018.17,0,416.58,0,-5.99,0,0,0,76.12,-2.92,4.6
50246606,201803,0,42,6367.42,0,0,3433.97,42,54,226,2377.87,17377.87,0,1052.58,1,467.82,0,0,0,36.86,-23.6,-1.57
55309783,201805,0,157,173788.5,9353.97,28061.91,2645170.22,157,40,24,235739.66,2685739.66,0,3679.1,1,4780.66,0,0,0,74.43,-44.35,-16.54
93708845,201806,0,19,425,1617.2,7042.47,0.17,29,66,269,0,0,0,90,1,-186.87,0,0,0,45.94,0.76,0.17
95083229,201807,0,8,189,655.52,2303.12,16451.73,8,57,257,16451.73,16451.73,0,188.16,1,5.51,0,0,0,8.05,0,-0.43
50567120,201807,0,155,3656.17,6191.54,21650.39,33353.17,156,63,216,1799.48,168499.48,0,3974.01,1,-196.99,0,0,-0.01,125.32,0.5,6.74
52843421,201807,0,14,600,400,1400,1873.22,14,50,126,1873.22,1873.2,0,500,1,16.67,0,0,0,14.34,0.21,-0.09
41525024,201806,0,85,0,0,4100,315097.58,85,53,105,3648.45,373148.45,0,500,1,731.41,1,0,-0.01,117.57,16.65,-8.49
51537994,201804,0,77,11500.3,1297.8,0,22522.45,77,37,175,18762.88,22262.88,0,6627,1,-138.92,0,0,0,58.62,-16.55,0.8
54207494,201803,1,66,3000,0,0,46364.74,66,45,67,137.22,51337.22,0,0,0,-609.48,0,0,0,57.24,9.29,7.71
54423065,201805,1,23,810,1030.08,1030.08,231.93,23,41,60,0,0,0,859.6,0,145.01,0,0,0,9.03,1.49,2.6
54403052,201807,1,13,718.59,0,0,3353.57,13,0,63,3353.57,3353.57,0,742.65,1,-91.96,0,0,0,9.98,-0.97,-3.03
53166673,201804,1,47,2706.58,0,0,7512.34,47,68,111,7512.34,17512.34,1,12.48,0,-268.42,1,0,0,42.89,11,3.94
93079002,201807,0,77,17212.31,1355.03,4061.75,116331.79,77,66,356,113456.49,225456.49,0,42.35,1,2023.34,0,0,0,70.77,-2.44,0.63
91517037,201805,0,5,0,4603.6,16239.74,40123.06,5,70,401,40123.06,40123.06,0,0,0,33.6,0,0,0,5.81,0,0.2
53880005,201806,1,11,1002000,0,0,739155.04,11,71,82,739155.04,739155.04,0,0,0,413000,1,0,0,5.33,22.5,0.8
55545980,201806,0,255,470.2,0,0,46614.58,258,37,20,46614.58,46614.58,0,44.7,0,-11287.21,0,0,0,217.2,1.98,4.37
40487302,201803,1,18,1211,0,0,13496.03,18,0,644,13496.03,13496.03,0,108.33,0,67.64,0,0,0,14.68,0,0.6
52886458,201804,1,19,13722.5,0,0,7813.72,19,0,122,7813.72,7813.72,0,13226.17,1,0,0,0,0,20.38,0.75,0.31
52681678,201805,1,52,2705.72,1653.3,3149.16,168.88,52,29,131,168.88,168.88,0,293.33,1,-301.33,0,0,0,33.25,-76.82,0.51
54076048,201803,0,21,2260.95,0,0,256861.95,21,28,71,6011.5,276011.5,0,1648.8,1,72,0,0,0,24.96,0.84,-0.49
52277390,201806,0,37,1424.67,8469.68,27526.46,1008801.21,43,43,148,4452.25,1106752.25,0,3215.74,1,-1271.46,0,0,0.01,43.68,0.09,0.94
56079050,201806,1,10,600,0,0,316.94,10,38,0,316.94,316.94,0,600,1,180,-1,0,0,?,0.45,?
51367866,201805,1,43,186,7237.88,7286.04,3692.65,43,41,183,3692.65,3692.65,0,0,1,737,0,0,0,39.39,-2.36,2.66
52788544,201807,0,226,4522.04,2318.96,9238.65,327.61,226,26,129,327.61,327.61,0,40,1,114.22,0,0,0,177.8,9.75,11.97
95411623,201807,1,16,5000,0,0,6057.9,16,27,234,6057.9,27256.9,0,0,0,1314.62,0,0,0,16.86,14.61,1.46
55189123,201804,0,32,0,1062.04,3186.12,105.22,32,22,31,105.22,105.22,0,0,1,-269.11,0,0,0,42.67,-4.9,-1.91
95341200,201807,1,9,0,3781.46,11267.02,625.77,9,79,239,625.77,625.77,0,0,1,9.67,0,0,0,9.41,0,-0.14
33003478,201805,0,77,3220.38,0,0,102856.52,77,65,251,87843.88,107843.88,0,3226.58,1,1377.57,0,-235000,-0.17,76.65,16.68,-1.66
40388458,201807,0,40,21522.28,0,0,30814.81,40,43,421,22794.19,50794.19,0,7393.44,1,356.34,0,0,0,31.59,9.16,-2.4
55858303,201806,1,12,1268,0,0,255471.34,12,37,7,319,259419,0,1162.33,1,-135.57,0,0,-0.01,14.03,0.58,0.06
55708828,201806,1,14,20618,0,0,450.87,14,57,7,450.87,450.87,0,0,0,5534,1,0,0,5.51,9.94,-1.46
53679672,201803,1,31,0,0,4188.42,9727.14,32,23,88,9727.14,9727.14,0,0,0,572.28,1,0,0,40.02,1.39,5.74
22471663,201804,0,137,16222.84,0,0,61124.99,137,74,435,10448.09,65448.09,0,7319.72,1,607.64,0,0,0,138.16,44.31,-5.37
55924216,201806,1,28,0,1173.17,4691.65,2348.26,28,16,6,2348.26,2348.26,0,0,0,393.29,1,0,0,59.24,2.46,3.06
51831310,201804,0,144,2864,2304.58,9488.28,877.58,144,36,165,876.72,9876.72,0,3841.86,1,-171.58,0,0,0,147.36,4.43,1.77
50413114,201804,0,119,9625.38,0,7800,1284.66,119,36,220,1284.66,1284.66,0,6753.77,1,-99.49,0,0,0,78.8,-48.38,-0.91
50287142,201804,1,7,1995.37,0,0,167825.51,7,61,224,491.78,242591.78,0,1469.99,1,75.86,0,0,-0.01,6.31,2.19,0
55924950,201807,1,25,4485,0,0,206.05,25,0,7,206.05,206.05,0,3001.75,1,-10.05,0,0,0,20.6,-0.37,0.11
53319832,201805,1,16,0,0,5562.85,5952.19,16,18,96,5952.19,5952.19,0,0,0,561.3,1,0,0,30.92,1.07,4.31
54050148,201804,0,62,0,1824.52,6721.09,59.39,62,21,73,59.39,59.39,0,0,1,49.05,0,0,0,72.56,-0.78,-4.54
54214752,201805,1,56,1102.44,1086.7,0,271.37,56,20,68,271.37,271.37,0,610.91,1,-130.49,0,0,0,49.33,12.63,4.8
77274076,201804,0,152,202520.75,7876.08,24372.98,206752.36,152,45,105,1017.23,210595.23,1,43.67,1,0,0,0,0.08,161.08,235.18,0
51983148,201806,0,41,16051.28,0,0,357045.11,41,67,160,357045.11,507045.11,0,298.77,0,1849.83,0,0,0,47.05,-0.21,-7.94
78563454,201806,0,104,0,16902.4,50707.2,499311.77,104,52,164,14644.62,622251.62,0,115.63,1,0,0,0,-0.02,118.55,-6.43,0
40320923,201806,0,81,2354.08,0,43374.4,37472.06,82,59,280,37472.06,37472.06,0,1591.08,1,-1072.2,0,0,0,73.25,3.67,1.31
50813420,201806,1,33,3000,297.08,0,2991.53,33,35,205,156.84,4156.84,0,0,0,169.59,0,0,0,41.81,-6.81,1.37
54965633,201806,1,7,0,300,800,202.04,7,49,41,202.04,202.04,0,0,1,0,0,0,0,7.84,1.27,0.2
51703097,201806,1,103,3545,0,0,7.01,103,23,172,7.01,7.01,0,70.03,0,384.43,1,0,0,109.44,21.87,8.66
51072730,201804,1,5,0,120.12,10320.16,0.38,5,17,193,0.38,0.38,0,0,0,-172.34,0,0,0,4.72,0,0.17
90646349,201807,1,11,16303.94,11993.46,0,306546.04,11,79,399,306546.04,306546.04,1,0,0,-369.19,0,0,0,5.41,-2.5,0.89
76491615,201807,0,111,228.3,10268.84,33411.22,242727.43,111,53,253,11987.69,566987.69,0,52.22,1,0,0,0,0,84.1,-4.86,0
55143612,201805,1,42,1341.04,0,0,104.8,42,39,8,104.8,104.8,1,240.38,0,251.76,1,0,0,21.13,3.32,5.97
53494649,201803,0,19,7500,0,0,131394.73,19,44,92,1753.9,276753.9,0,6500,1,-29731.28,0,0,-0.09,17.27,-450,0.57
92547436,201805,1,19,924.59,2722.8,6327.74,36.56,19,86,296,36.56,36.56,0,0,1,-953.83,0,0,0,15.02,-0.84,2.6
53354527,201806,1,27,2244.6,894.6,0,659.29,27,24,56,659.29,659.29,0,596.41,1,194.72,0,0,0,56.43,-1.4,0.71
51929123,201803,1,14,1250,0,0,32185.8,14,43,37,673.15,52096.15,0,33.33,0,625,1,0,0,10.3,0.96,1.03
54224792,201803,1,115,37.05,3848.4,12109.05,467354.09,115,41,68,856.31,481856.31,0,172.18,1,-115.19,0,0,-0.01,108.4,25.5,-4
54291317,201805,1,62,685,0,6387.75,4.93,62,25,65,0,0,0,457.85,1,-190.15,0,0,0,125.18,20.29,-18.83
93591986,201807,0,11,335.12,2990.4,10466.4,62.6,11,78,174,62.6,62.6,0,382.86,1,75.81,0,0,0,14.06,0.48,-0.06
51794066,201806,0,50,7055.34,0,0,162274.17,50,61,168,5624,265624,0,2522.18,1,-298.18,0,0,0,35.25,-14.38,-1.06
54063760,201806,0,205,712512.9,0,156925.49,3160055.9,205,44,75,789480.56,4570480.56,0,10820.86,1,137010.31,0,0,0,189.16,77.29,7.37
91935973,201804,1,11,1121.6,1121.6,0,403.05,12,52,102,403.05,403.05,0,909.47,1,-165.73,0,0,0,11.81,-10.6,0.94
54812019,201806,1,13,2900,0,0,5806.34,13,26,47,5806.34,5806.34,0,0,0,1150,1,0,0,4.31,0,0.8
40259650,201805,1,184,43031.6,0,0,17744.29,180,39,116,17744.29,17744.29,0,23354.74,1,-124.85,0,0,0,180.03,6.98,-4.94
50673845,201803,0,56,414.95,2698.22,8091.82,3349.51,57,71,208,467.59,3467.59,0,78.85,1,-5,0,0,0,58.41,-1.85,-1.74
55118509,201804,0,1,2000,0,0,1993.9,1,33,33,1993.9,1993.9,0,4628.02,1,1683.44,0,0,0,26.06,1.92,-20.8
93610895,201803,0,32,600,200,200,277.9,32,32,273,277.9,277.9,0,800,1,0,0,0,0,20.52,0.57,2.51
40342656,201807,0,9,0,4104.6,9577.4,22027.94,9,73,356,22027.94,22027.94,0,0,1,9.9,0,0,0,6.43,0,0.14
55773672,201803,1,22,891,0,0,1158.72,22,0,8,1158.72,1158.72,0,9219.03,1,410.85,0,0,0,34.49,0.75,-1
55425111,201804,1,35,2598855.58,0,0,767.81,36,0,22,767.81,767.81,1,173285,1,412805.64,0,-5725000,-0.41,29.22,1191.83,1.74
53772528,201806,1,22,1044.51,0,0,23835.78,22,19,87,23835.78,23835.78,0,1364.98,1,-684.35,0,0,0,21.92,-0.43,1.91
41811099,201806,0,1,0,0,4473.89,36017.61,1,23,272,36017.61,36017.61,0,0,1,-2266.02,0,0,0,5.4,3.69,-2.46
76583234,201807,1,55,1189,0,0,4471.49,55,53,312,2207.47,128202.26,0,935,1,0,0,0,-0.01,46.97,4.13,0
54908576,201806,1,17,61196.23,0,0,37790.42,17,46,43,37790.42,37790.42,0,0,0,12109.18,0,0,0,2.05,5.37,1.37
53588390,201807,1,5,1471851.08,0,0,0,5,0,97,0,0,0,8763.68,0,727606.66,0,0,0,4.37,0,0.4
22268593,201803,1,14,4000,0,0,1690088.79,14,78,260,1690088.79,1690088.79,0,0,0,-1683170.79,1,0,0,3.33,19.43,1.34
91299469,201807,0,30,632.33,5076.34,13231.42,16349.45,30,75,491,16036.4,18036.4,0,451.13,1,-23.02,0,0,0,31.48,1.79,0.31
52382391,201803,0,114,4480.74,2291.45,7666.27,198753.61,114,54,141,441.12,243041.12,0,4217.06,1,-109.86,0,0,-0.01,106.19,-5.46,3.83
51019752,201805,0,28,3175,0,26983.18,13487.26,28,41,147,13487.26,37487.26,0,1785,1,641.87,0,0,0,21.51,-36.83,-2
52110127,201803,1,19,322.22,940.07,8260.65,14797.58,19,47,152,12.19,15012.19,0,486.69,1,-298.16,0,0,0,48.41,2.49,-4.6
54635310,201803,1,64,0,1644,6247.2,8615.46,64,38,50,8615.46,8615.46,0,0,1,-339.98,0,0,0,35.78,9.92,-1.34
55238903,201803,0,30,0,0,1102.07,59.69,31,18,28,59.69,59.69,0,4,1,29.26,0,0,0,23,-1.12,-1.06
55307745,201804,1,23,3100,0,0,29263.43,23,77,26,8004.94,28004.94,0,133.33,0,1550,0,0,0,31.32,-6.35,-0.17
41596413,201806,0,60,161.55,4403.23,11963.39,5907.11,60,30,303,4524.95,21324.95,0,53.85,1,580.02,0,0,0,52.48,-8.66,2
