Cl_Property_ID,CL_Contract_Price,CL_Transfer_Date,Cl_History_From,Cl_Est_Land_Area,Cl_Equiv_Building_Area,Cl_Floor_Area,Cl_Bedrooms,Cl_Bathrooms,Cl_Car_Spaces,Cl_Garages,Cl_Year_Built,Cl_Materials_In_Roof,Cl_Materials_In_External_Walls,Cl_Materials_In_Floor,Cl_Bond_Amount,Cl_Access_Security_Installed,Cl_Air_Conditioned,Cl_Architectural_Style,Cl_Close_To_Public_Transport,Cl_Condition,Cl_Construction_Type,Cl_Dining_Rooms,Cl_Ensuites,Cl_Family_Rooms,Cl_Fireplace,Cl_Floor_Level_Of_Unit,Cl_Frontage,Cl_Lounge_Rooms,Cl_Street_Frontage_Size,Cl_Games_Rooms,Cl_Kitchens,Cl_Meal_Rooms,Cl_Study_Rooms,Cl_Floor_Levels_Inside_Unit,Cl_On_Main_Road,Cl_Renovated,Cl_Scenic_View,Cl_Swimming_Pool,Cl_Toilets,Cl_Heritage_Flag,CL_Property_Type,CL_Unit_No,CL_Unit_No_Derived,CL_Street_No_Start,CL_Street_No_End,CL_Street_Name,CL_Street_Type,CL_Street_Direction,CL_Suburb,CL_Postcode,CL_State,CL_Land_Area
16064990,362500,12/04/2018,24/03/2018,1494,?,64,2,1,1,1,1970,Concrete Tile,Brick Veneer,Timber Floor,1434,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,1,?,Unit,1,?,25A,?,Arthur,Street,?,Coburg North,3058,VIC,?
16047706,346500,4/06/2012,4/06/2012,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,2,?,42,?,Main,Street,?,Merimbula,2548,NSW,?
6637297,950500,4/07/2015,16/03/2012,600,?,307,3,2,2,2,1995,Tile,Brickveneer,Timber Floor,?,Y,Y,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,House,?,?,12B,?,Harley,Street,?,Sylvania,2224,NSW,?
17467881,1740000,31/08/2013,31/08/2013,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,102,?,19,?,Barangaroo,Avenue,?,Barangaroo,2000,NSW,?
15589089,331500,21/06/2016,21/06/2016,575,?,137,2,2,2,2,2012,Tile,Brick,?,?,?,Y,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,6,?,Warranooke,Street,?,Melton South,3338,VIC,576
16107711,263000,17/02/2012,17/02/2012,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,15,?,Kingfisher,Street,?,New Auckland,4680,QLD,636
2052679,599000,15/07/2011,15/07/2011,1389,?,?,3,2,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,38,?,Coastal,Court,?,Dalmeny,2546,NSW,1354
13334292,810000,21/06/2016,21/06/2016,208,?,131,3,2,1,1,1997,Tile,?,Carpet Floor,?,?,Y,?,?,?,?,1,1,?,?,?,?,1,?,?,1,?,?,?,?,?,?,?,1,?,Unit,?,?,2,?,Ellen,Street,?,Subiaco,6008,WA,208
12093969,770000,9/09/2019,25/08/2019,828,?,294,4,3,2,2,1961,Concrete Tile ,Brick Veneer ,?,?,?,?,?,Y,?,?,1,?,1,?,?,?,1,?,?,?,?,?,?,?,?,Y,?,?,?,House,?,?,5,?,Wortley,Avenue,?,Mount Waverley,3149,VIC,?
16790098,280000,14/11/2013,14/11/2013,?,?,?,3,1,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,6,?,Cutts,Street,?,Margate,4019,QLD,405
15772798,335000,26/09/2011,26/09/2011,?,?,78,2,1,1,?,2011,Iron,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,1,1,?,?,?,?,?,?,?,?,Unit,4,?,243,?,Timberlane,Drive,?,Woodvale,6026,WA,158
12021357,650000,2/01/2013,2/01/2013,384,?,?,3,2,?,2,?,?,Brick Veneer,?,?,Y,Y,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,?,?,16,?,Dalsten,Grove,?,Mount Eliza,3930,VIC,384
2287600,292000,5/02/2013,5/02/2013,2424,?,?,3,2,2,2,?,?,?,Timber Floor,?,?,Y,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,114,?,Main,Street,?,Eungai Creek,2441,NSW,2424
8216628,370000,1/07/2012,25/06/2012,423,?,?,2,1,2,1,?,Other,Other,Carpet Floor,2120,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,House,?,?,38A,?,Ferguson,Crescent,?,West Gladstone,4680,QLD,423
15497187,610000,10/12/2012,10/12/2012,?,?,96,2,2,2,2,2010,Unknown,Brick,?,2480,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,Unit,20,?,1623,1625,Botany,Road,?,Botany,2019,NSW,149
15549459,251000,19/03/2011,19/03/2011,?,?,?,2,2,1,1,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,26,?,16,?,Oxford,Street,?,Blacktown,2148,NSW,?
7180042,350000,10/12/2012,27/09/2012,453,?,159,4,2,2,2,2006,OTHER,OTHER,?,1400,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,HOUSE,?,?,12,?,WHITLOCK,DRIVE,?,ROTHWELL,4022,QLD,450
13369814,710000,13/01/2016,4/09/2011,457,?,?,3,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,18,?,Tyler,Street,?,Sunshine,3020,VIC,465
5037448,300000,14/12/2011,8/12/2011,2723,?,160,5,2,?,?,1998,Tile,Rendered Brick,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,17,?,Eclipse,Court,?,Highfields,4352,QLD,2723
17960830,1150000,12/08/2013,12/08/2013,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,1904,?,253,255,Oxford,Street,?,Bondi Junction,2022,NSW,119
13027200,1150000,19/01/2016,19/01/2016,?,?,186,3,1,2,2,1974,TILE,?,?,3600,?,Y,?,?,?,?,1,?,1,?,?,?,1,?,?,1,?,?,?,Y,?,?,?,?,?,Unit,20,?,128,?,Forrest,Street,?,Peppermint Grove,6011,WA,222
44159228,585000,15/04/2016,15/04/2016,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,14,?,9,?,Church,Road,?,Yagoona,2199,NSW,107
15797025,840000,15/07/2011,15/07/2011,?,?,?,2,2,1,1,?,?,?,?,3000,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,605,?,144,150,Liverpool,Street,?,Darlinghurst,2010,NSW,?
1839549,1970000,22/04/2017,22/04/2017,510,?,?,4,3,2,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,3,?,Louise,Way,?,Cherrybrook,2126,NSW,510
3458022,248000,18/05/2011,18/05/2011,685,?,?,3,1,?,1,?,?,?,Carpet Floor,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,5,?,Perrett,Street,?,Bundamba,4304,QLD,685
3117410,1110000,22/06/2017,22/06/2017,835,?,?,3,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,31,?,Sutherland,Road,?,Jannali,2226,NSW,835
8213359,98000,2/05/2016,16/12/2014,80,?,60,2,1,1,?,1990,Metal Deck,Masonry Block,Tiled Floor,800,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,?,?,Unit,2,?,18,20,Maryvale,Street,?,West End,4810,QLD,80
7007897,1560000,25/05/2011,25/05/2011,1048,?,?,5,3,2,2,?,?,Rendered Brick and Tile,Timber Floor,?,Y,Y,?,?,?,?,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,House,?,?,72,?,Warrangi,Street,?,Turramurra,2074,NSW,1050
16643639,269000,26/10/2012,26/10/2012,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,66,?,Towns,Avenue,?,Logan Village,4207,QLD,992
44693008,350750,29/05/2016,29/05/2016,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,64,?,Epaulet,Circuit,?,Jordan Springs,2747,NSW,300
6243851,872500,16/04/2019,15/02/2019,557,?,?,3,2,2,2,?,?,?,Blackbutt Timber Floor,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,?,House,?,?,38,?,Soldiers Point,Road,?,Soldiers Point,2317,NSW,556
16791780,360000,6/04/2014,6/04/2014,?,?,?,2,1,1,?,?,?,?,?,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,3,?,115,?,Mcnamara,Avenue,?,Airport West,3042,VIC,?
9492064,300000,17/10/2013,11/09/2013,704,93,93,3,1,?,?,1954,Other,Other,Timber Floor,?,?,Y,Convenl,?,Fair,?,?,?,?,?,?,14.7,?,14.7,?,?,?,?,?,?,?,?,?,?,?,House,?,?,4,?,Eddy,Street,?,Enfield,5085,SA,704
16862752,185,12/11/2010,12/11/2010,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,166,?,Brett,Road,?,Euston,2737,NSW,4041
16805292,1800000,27/06/2014,27/06/2014,?,?,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,Unit,3,?,9,?,Wonga Wonga,Street,?,Turramurra,2074,NSW,?
17308539,480000,8/04/2014,8/04/2014,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,219,?,70,?,Batesford,Road,?,Chadstone,3148,VIC,?
8304885,349000,9/12/2015,9/12/2015,855,?,179,5,2,2,2,2008,Tile,Brick,Carpet Floor,1400,?,Y,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,?,House,?,?,15,?,Armani,Avenue,?,Wulkuraka,4305,QLD,855
44880442,615000,28/04/2016,28/04/2016,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,605,?,125,?,Francis,Street,?,Yarraville,3013,VIC,3720
1590435,350000,30/12/2011,7/12/2010,1603,?,?,1,1,2,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,6,?,23,25,Queens,Road,?,Brighton-Le-Sands,2216,NSW,1574
3595177,1401000,3/08/2013,3/08/2013,620,?,140,3,2,1,3,1920,?,Brick,Timber Floor,?,Y,?,?,?,?,?,?,?,1,Y,?,?,1,?,?,?,?,1,?,?,Y,Y,?,?,?,House,?,?,10,?,Tambourine Bay,Road,?,Lane Cove,2066,NSW,620
12237836,975000,10/08/2019,28/09/2017,372,?,144,4,2,2,2,1900,Colourbond,Weatherboard,?,2036,?,Y,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,?,House,?,?,15,?,Huntingdon,Street,?,Newtown,3220,VIC,372
12307704,335000,10/07/2017,10/07/2017,704,?,143,4,2,2,2,1995,Tile,Brick,?,?,?,Y,?,?,?,?,1,1,1,?,?,?,1,?,?,1,?,?,?,?,?,?,?,2,?,House,?,?,2,?,Wintersweet,Place,?,Halls Head,6210,WA,704
2770397,2100500,10/05/2017,10/05/2017,743,?,228,5,3,4,2,1980,Concrete Tile,Brick,Carpet Floor,?,?,Y,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,House,?,?,95,?,Bunarba,Road,?,Gymea Bay,2227,NSW,743
10744061,610000,6/12/2014,25/11/2014,892,?,?,4,1,1,1,?,?,?,?,1386,?,?,?,Y,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,76,?,Andrew,Crescent,?,Croydon South,3136,VIC,888
2519488,365000,4/10/2019,4/10/2019,711,?,?,4,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,4,?,Teven,Street,?,Goonellabah,2480,NSW,708
5316548,610000,15/05/2012,27/04/2012,770,?,139,3,2,1,2,?,?,?,?,1120,Y,Y,?,Y,?,?,1,1,?,Y,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,66,?,Picnic Point,Road,?,Panania,2213,NSW,382
5055714,625000,31/01/2018,8/11/2017,935,?,210,5,3,2,2,1990,Tile,Rendered,?,2400,?,Y,?,?,?,?,1,1,?,?,?,?,?,?,?,?,?,1,?,?,?,Y,?,?,?,House,?,?,35,?,Quigan,Terrace,?,Highland Park,4211,QLD,935
8097920,250000,21/12/2011,28/05/2011,784,?,?,3,1,1,1,?,?,Weatherboard,?,?,?,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,Y,?,?,?,House,?,?,86,?,Kentucky,Street,?,Armidale,2350,NSW,784
8209856,310000,13/04/2013,13/04/2013,?,?,59,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,Unit,7,?,32,?,Crowther,Street,?,West End,4101,QLD,?
14975530,555000,29/10/2018,25/07/2018,400,?,?,4,2,2,2,?,?,?,?,1477,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,?,House,?,?,45,?,Coulthard,Crescent,?,Doreen,3754,VIC,?
5567561,0,19/12/2016,21/10/2016,1012,?,?,3,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,17,?,Cook,Street,?,Portland,2847,NSW,1018
4042760,715000,15/11/2011,15/11/2011,2316,?,?,3,2,2,?,2001,?,Rendered,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,Y,Y,?,?,Unit,601,?,104,112,Maroubra,Road,?,Maroubra,2035,NSW,?
3952379,100000,23/05/2016,23/05/2016,677,?,?,3,2,1,1,?,?,?,Timber Floor,?,Y,Y,?,?,?,?,?,2,1,?,?,?,?,?,?,?,?,?,?,?,?,Y,Y,1,?,House,?,?,22,?,Tallawang,Avenue,?,Malua Bay,2536,NSW,677
7901048,580000,18/02/2014,27/06/2013,802,?,?,5,2,2,2,?,?,?,?,?,Y,?,?,?,?,?,?,1,?,?,?,?,2,?,?,?,?,?,?,?,?,Y,?,?,?,House,?,?,13,?,Caldwell,PLACE,?,Thornlands,4164,QLD,802
12089065,540000,9/06/2014,9/06/2014,440,?,145,4,2,2,2,2008,Tile,Full Brick,?,2040,?,Y,?,?,?,?,1,1,1,?,?,?,1,?,?,1,?,?,?,?,?,?,?,?,?,House,?,?,83,?,Lacey,Street,?,East Cannington,6107,WA,440
1368450,3800000,6/09/2017,6/09/2017,432,?,246,4,3,4,2,1930,Other,Other,?,7400,Y,Y,?,Y,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,House,?,?,35,?,Boronia,Road,?,Bellevue Hill,2023,NSW,431
12709548,365000,13/08/2017,1/08/2017,524,?,197,4,2,2,2,2005,Colorbond,Brick and Rendered Brick,?,1540,?,Y,?,?,?,?,1,1,1,?,?,?,?,?,?,1,?,?,?,?,?,?,?,2,?,House,?,?,8,?,Montreal,Green,?,Meadow Springs,6210,WA,524
3085882,293000,12/05/2014,18/02/2014,1100,?,?,4,1,1,1,?,?,Weatherboard,Timber Floor,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,?,House,?,?,60,?,George,Street,?,Inverell,2360,NSW,1100
4133993,0,26/11/2018,12/10/2018,487,?,135,3,2,3,2,1940,?,Brick,?,?,?,Y,?,?,?,?,?,?,1,?,?,?,1,?,?,?,?,?,?,?,Y,?,Y,?,?,House,?,?,48,?,Australia,Avenue,?,Matraville,2036,NSW,478
8183445,495364,7/11/2017,7/11/2017,1166,?,?,3,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,7,?,Frank,Avenue,?,Warwick,4370,QLD,1165
7012251,416500,16/06/2011,28/10/2010,513,?,?,3,1,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,12,?,Wyllie,Street,?,Redcliffe,4020,QLD,513
3974146,870000,12/04/2017,12/04/2017,?,?,?,1,1,1,?,1978,Concrete Tile,Brick,?,1600,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,Unit,826,?,22,?,Central,Avenue,?,Manly,2095,NSW,2782
2175861,310000,28/05/2012,28/01/2012,670,?,?,3,2,1,?,1970,?,?,?,?,?,Y,?,Y,?,?,1,1,?,Y,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,207,?,Bernhardt,Street,?,East Albury,2640,NSW,670
15912045,552000,21/10/2011,21/10/2011,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,6,?,12,?,Kings,Road,?,Taringa,4068,QLD,139
8288058,410000,29/04/2014,24/03/2014,1638,?,94,2,2,1,1,?,?,?,?,2200,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,Y,?,?,?,?,?,Unit,106,?,803,?,Stanley,Street,?,Woolloongabba,4102,QLD,120
2049220,605000,20/03/2015,28/12/2014,510,?,?,3,2,1,1,?,?,?,Travertine Floor,?,?,?,?,?,?,?,?,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,House,?,?,28,?,Jervis,Street,?,Currarong,2540,NSW,510
45013982,222000,30/11/2017,30/11/2017,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,14,?,Shoreditch,Street,?,Wollert,3750,VIC,339
14784364,0,23/10/2018,23/10/2018,783,?,63,2,1,1,1,1960,?,?,?,932,?,?,?,Y,?,?,1,?,?,?,1,?,1,?,?,?,?,?,?,?,?,?,?,1,?,Unit,6,?,1,?,Wanda,Road,?,Caulfield North,3161,VIC,?
45788489,1120000,19/05/2016,19/05/2016,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,705,?,1,?,Avon,Road,?,Pymble,2073,NSW,?
9910646,700000,3/11/2016,12/09/2016,708,166,166,2,1,2,2,1989,Tiled,Brick,?,2580,?,Y,Colonial,?,Excellent,?,?,?,1,?,?,3,1,3,?,?,?,?,?,?,?,?,?,?,?,House,3,?,12,?,South,Terrace,?,Kensington Gardens,5068,SA,708
1471805,610000,6/03/2017,6/03/2017,550,?,234,3,2,?,?,1960,Concrete Tile ,Brick Fc Weatherboard ,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,48,?,Rutherford,Street,?,Blacktown,2148,NSW,556
1650047,285000,16/10/2015,16/10/2015,255600,?,?,?,2,?,?,?,Other,Other,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,?,House,?,?,31,?,Hinchinbrook,Road,?,Burringbar,2483,NSW,255600
11890681,370000,9/03/2013,9/03/2013,?,?,?,2,1,1,3,1916,Iron,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,1,?,?,?,?,?,?,?,?,?,House,?,?,27,?,Venn,Street,West,Collie,6225,WA,1012
16704762,430000,8/10/2013,8/10/2013,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,1,?,3,?,Mieke,Court,?,Burleigh Heads,4220,QLD,275
18026165,368000,6/12/2013,6/12/2013,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,1905,?,48,?,Balston,Street,?,Southbank,3006,VIC,?
45643975,420000,19/07/2018,19/07/2018,?,?,100,0,1,?,2,2018,IRON,?,?,?,?,?,?,?,?,?,1,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,4B,?,Carcoola,Court,?,Nollamara,6061,WA,215
13072818,372000,11/04/2011,11/04/2011,620,?,?,?,2,?,?,1998,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,10,?,Brunning,Court,?,Somerville,3912,VIC,620
12425257,485000,18/05/2016,18/05/2016,739,?,140,4,2,2,2,1991,TILE,Brick ,?,?,?,Y,?,?,?,?,1,1,1,?,?,?,1,?,1,1,?,?,?,?,?,Y,?,?,?,House,?,?,71,?,Otisco,Crescent,?,Joondalup,6027,WA,739
10053866,0,1/09/2018,3/08/2018,610,139,138,4,2,2,2,1976,Tile,Brick,Carpet Floor,?,?,Y,Convenl,?,Good,?,?,1,?,?,?,18.9,?,18.9,?,?,?,?,?,Y,?,?,?,?,?,House,?,?,788,?,North East,Road,?,Modbury,5092,SA,610
