Cl_Property_ID,CL_Contract_Price,CL_Transfer_Date,Cl_History_From,Cl_Est_Land_Area,Cl_Equiv_Building_Area,Cl_Floor_Area,Cl_Bedrooms,Cl_Bathrooms,Cl_Car_Spaces,Cl_Garages,Cl_Year_Built,Cl_Materials_In_Roof,Cl_Materials_In_External_Walls,Cl_Materials_In_Floor,Cl_Bond_Amount,Cl_Access_Security_Installed,Cl_Air_Conditioned,Cl_Architectural_Style,Cl_Close_To_Public_Transport,Cl_Condition,Cl_Construction_Type,Cl_Dining_Rooms,Cl_Ensuites,Cl_Family_Rooms,Cl_Fireplace,Cl_Floor_Level_Of_Unit,Cl_Frontage,Cl_Lounge_Rooms,Cl_Street_Frontage_Size,Cl_Games_Rooms,Cl_Kitchens,Cl_Meal_Rooms,Cl_Study_Rooms,Cl_Floor_Levels_Inside_Unit,Cl_On_Main_Road,Cl_Renovated,Cl_Scenic_View,Cl_Swimming_Pool,Cl_Toilets,Cl_Heritage_Flag,CL_Property_Type,CL_Unit_No,CL_Unit_No_Derived,CL_Street_No_Start,CL_Street_No_End,CL_Street_Name,CL_Street_Type,CL_Street_Direction,CL_Suburb,CL_Postcode,CL_State,CL_Land_Area
2530237,16/09/3323,23/01/2018,23/01/2018,723,?,146,4,2,2,1,1990,Tile,Brick,?,1260,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,10,?,Moray,Court,?,Alexandra Hills,4161,QLD,723
2537818,12/10/2967,5/05/2015,5/05/2015,869,?,100,3,1,1,?,1987,Concrete Tile,Brick,Bamboo Timber Floor,1280,?,Y,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,Y,?,?,?,?,House,?,?,56,?,Wimborne,Road,?,Alexandra Hills,4161,QLD,869
2549557,18/04/3077,15/06/2014,24/03/2014,651,?,?,4,2,2,2,?,?,?,?,1540,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,18,?,Mount Flinders,PLACE,?,Algester,4115,QLD,651
2570344,0/01/1900,9/05/2017,9/03/2017,611,?,?,3,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,260,?,Pound,Street,?,Grafton,2460,NSW,612
2621542,2/02/2954,6/11/2010,6/11/2010,232,?,?,3,1,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,3,?,Watergum,Way,?,Greenacre,2190,NSW,236
2632138,1/07/4276,21/12/2012,21/12/2012,4343,?,178,2,1,1,2,2000,Concrete Tile,Brick,?,?,Y,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,12,?,7,15,Bellevue,Avenue,?,Greenwich,2065,NSW,4343
2650444,23/07/3074,10/05/2014,9/05/2014,607,?,103,3,1,1,1,1975,Concrete Tile,Chamferboard,Timber Floor,1760,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,1,?,House,?,?,37,?,Narellan,Street,?,Arana Hills,4054,QLD,607
2762545,530000,20/08/2013,20/08/2013,784,?,?,4,2,?,2,?,?,?,Carpet Floor,?,Y,Y,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,House,?,?,12,?,Pelagian,Street,?,Augustine Heights,4300,QLD,784
2796976,1095100,19/08/2015,19/08/2015,519,?,?,4,2,2,2,?,?,?,Timber Floor,?,?,Y,?,?,?,?,?,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,210,?,Parkway,Avenue,?,Hamilton South,2303,NSW,519
2860190,837500,7/07/2016,7/07/2016,575,?,141,3,2,3,3,1980,Concrete Tile,Brick,?,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,1,?,House,?,?,8,?,Keats,Place,?,Heathcote,2233,NSW,575
2876665,555000,9/11/2017,9/11/2017,3996,?,?,4,2,5,?,?,?,?,?,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,?,House,?,?,77,79,Norman,Drive,?,Barmaryee,4703,QLD,3999
2883796,0,17/08/2018,26/06/2018,1119,?,159,4,2,?,3,1995,TILE,BRICKVENEER,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,19,?,Boronia,Avenue,?,Hill Top,2575,NSW,1119
2890220,550000,1/01/2011,1/01/2011,?,?,?,2,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,Y,?,?,Unit,1301,?,238,262,Bunnerong,Road,?,Hillsdale,2036,NSW,?
2942058,500000,25/02/2011,25/02/2011,4006,?,?,3,2,?,2,2002,?,?,?,?,Y,?,?,Y,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,Unit,36,?,42,50,Hampstead,Road,?,Homebush West,2140,NSW,?
2962091,385000,20/07/2017,22/06/2017,108,?,119,4,2,2,1,2007,Concrete tile,Brick,?,1660,?,Y,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,Unit,1,?,15,?,Woodswallow,Place,?,Bellbowrie,4070,QLD,173
2965659,307500,28/03/2014,16/10/2013,500,?,?,4,2,2,2,2008,?,?,Carpet Floor,1360,?,Y,?,?,?,?,1,1,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,9,?,Greenwich,Court,?,Bellmere,4510,QLD,500
2990129,315000,10/09/2016,16/08/2016,730,?,?,3,1,1,1,?,?,?,?,?,?,Y,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,45,?,Bathurst,Drive,?,Bentley Park,4869,QLD,731
2996018,344000,13/06/2019,13/06/2019,800,?,123,3,1,2,2,1995,Colorbond,Masonry Block,?,1400,?,Y,?,?,?,?,1,1,?,?,?,?,1,?,?,?,?,?,?,?,?,?,Y,1,?,House,?,?,154,?,Robert,Road,?,Bentley Park,4869,QLD,800
3006420,150000,18/07/2012,15/02/2012,825,?,?,3,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,68,?,Lucas,Street,?,Berserker,4701,QLD,741
3041361,290000,10/09/2015,10/09/2015,807,?,?,3,1,1,1,?,?,Brick Veneer,?,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,21,?,Prospect,Street,?,Biloela,4715,QLD,807
3046450,1035000,19/12/2014,4/12/2014,520,?,?,3,2,1,1,?,?,?,Timber Floor,2480,?,Y,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,Y,2,?,House,?,?,147,?,Laycock,Road,?,Hurstville Grove,2220,NSW,520
3080973,116000,30/08/2018,9/03/2017,735,?,?,3,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,10,?,Birt,Street,?,Blackwater,4717,QLD,735
3095377,420000,26/05/2017,26/05/2017,427,?,193,4,2,1,1,2002,Other,Other,Carpet Floor,1920,?,Y,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,24,?,Savannah,Court,?,Bli Bli,4560,QLD,427
3104156,382000,27/06/2019,27/06/2019,645,?,?,4,2,2,2,?,?,?,?,1800,?,Y,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,2,?,House,?,?,20,?,Bronzewing,Crescent,?,Bohle Plains,4817,QLD,645
3141654,241000,31/07/2012,30/06/2012,2698,?,?,2,1,1,1,?,Colourbond,Brick,Carpet Floor,1180,?,?,?,?,?,?,1,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,1,?,Unit,12,?,36,?,Fraser,Street,?,Jesmond,2299,NSW,2695
3190370,460000,3/12/2014,3/12/2014,613,?,234,5,3,2,2,1980,Other,Other,?,?,?,?,?,?,?,?,?,1,?,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,4,?,Buckland,Avenue,?,Kanwal,2259,NSW,613
3226854,492000,30/06/2015,30/06/2015,800,?,180,4,2,2,2,2009,Other,Brickveneer,Carpet Floor,?,?,Y,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,17,?,Donald,Place,?,Brassall,4305,QLD,800
3271344,616667,1/11/2012,1/11/2012,20300,?,122,?,2,1,?,1960,Concrete Tile,Brick Veneer,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,50,?,Lee and Clark,Road,?,Kemps Creek,2178,NSW,20230
3273418,341000,9/08/2014,2/07/2014,405,?,?,2,1,2,1,1955,?,?,Timber Floor,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,Y,?,?,?,House,?,?,4,?,Seaview,Street,?,Brighton,4017,QLD,405
3297294,128000,13/03/2013,2/03/2012,?,?,19,1,1,?,?,1998,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,Unit,56,?,108,?,Margaret,Street,?,Brisbane City,4000,QLD,?
3324761,185000,21/11/2012,29/06/2012,607,?,44,1,1,1,1,1998,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,5,?,8,?,St Kilda,Avenue,?,Broadbeach,4218,QLD,?
3334090,450000,27/02/2014,15/02/2012,118,?,?,2,2,1,1,?,?,?,?,?,?,Y,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,Y,?,Y,?,1,?,Unit,6,?,49,?,Hooker,Boulevard,?,Broadbeach Waters,4218,QLD,?
3353315,250000,15/05/2015,16/09/2014,740,?,?,3,1,?,?,?,?,?,?,1240,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,House,?,?,20,?,Campden,Street,?,Browns Plains,4118,QLD,740
3371171,560000,3/12/2013,13/11/2013,546,?,?,4,3,1,2,?,?,?,?,1480,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,?,?,88,?,Lowanna,Drive,?,Buddina,4575,QLD,546
3378945,2370000,7/02/2014,7/02/2014,660,?,?,3,3,5,4,?,?,?,Porcelain Floor,?,?,Y,?,?,?,?,?,?,1,Y,?,?,?,?,?,?,?,?,?,?,?,Y,Y,?,?,House,?,?,52,?,North Point,Avenue,?,Kingscliff,2487,NSW,659
3473688,236000,21/07/2014,21/07/2014,650,?,99,3,1,1,1,1997,Tile,Brick Veneer,Carpet Floor,?,?,Y,?,?,?,?,1,?,?,Y,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,4,?,Garden,Street,?,Kootingal,2352,NSW,650
3491957,925000,2/12/2013,2/12/2013,559,?,?,4,2,1,1,?,?,?,Timber Floor,?,?,Y,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,?,House,?,?,160,?,Prince Charles,Parade,?,Kurnell,2231,NSW,559
3517480,346000,25/08/2017,9/03/2017,69,?,?,2,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,?,?,?,Unit,Lot 12,?,109,?,West Burleigh,Road,?,Burleigh Waters,4220,QLD,?
3550185,3850000,27/08/2015,18/07/2015,346,?,?,4,2,2,2,?,?,?,?,?,?,Y,?,?,?,?,?,1,?,?,?,?,1,?,?,?,?,?,?,?,?,?,Y,?,?,House,?,?,7,?,Woodbridge,Crescent,?,Lake Munmorah,2259,NSW,346
3554189,730000,1/11/2014,1/11/2014,489,?,?,2,1,4,1,?,?,?,?,?,?,?,?,Y,?,?,1,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,House,?,?,62,?,Benaroon,Road,?,Lakemba,2195,NSW,481
3560590,355000,18/04/2017,18/04/2017,80638,?,?,3,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,?,House,?,?,245,?,Arnolds,Road,?,Byfield,4703,QLD,79280
3581226,307000,27/01/2012,27/01/2012,708,?,?,3,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,19,?,Johnson,Street,?,Lambton,2299,NSW,708
3600237,815000,17/03/2018,21/02/2018,2810,?,384,3,2,2,?,1972,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,Unit,8,?,44,50,Landers,Road,?,Lane Cove North,2066,NSW,2810
3603360,727000,26/08/2016,26/08/2016,2571,?,74,2,1,1,1,?,?,?,?,2080,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,Unit,12,?,2,?,Murray,Street,?,Lane Cove North,2066,NSW,91
3673268,1010000,24/11/2012,24/11/2012,708,?,?,4,3,3,3,1925,Corrugated Iron,Weatherboard,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,46,?,Princess,Street,?,Camp Hill,4152,QLD,708
3699215,465000,5/05/2015,28/04/2015,994,?,?,4,2,3,3,1985,?,External Brick Walls and A Tiled Roof.,Timber Floor,?,?,Y,?,?,?,?,?,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,28,?,Brewer,Street,?,Capalaba,4157,QLD,994
3711085,264000,20/10/2013,15/02/2012,247,?,?,2,1,1,1,?,?,?,?,1240,?,?,?,?,?,?,?,?,?,Y,?,?,?,?,?,?,?,?,?,Y,?,?,Y,?,?,Unit,3,?,109,111,Mount Cotton,Road,?,Capalaba,4157,QLD,?
3734921,376500,29/07/2015,22/01/2015,230,?,85,2,1,1,1,?,Concrete Tile,Brick Veneer,Carpet Floor,1520,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,Unit,3,?,127,?,Adelaide,Street,?,Carina,4152,QLD,236
3821901,400000,8/03/2019,8/03/2019,633,?,62,4,2,2,1,1975,Concrete tiled,Brick veneer,?,920,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Flats,?,?,16A,?,Debra,Street,?,Centenary Heights,4350,QLD,633
3823179,212000,29/03/2012,29/03/2012,?,?,?,3,1,?,1,1970,?,Brick,?,?,?,Y,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,?,House,1,?,316,?,Hume,Street,?,Centenary Heights,4350,QLD,?
3836281,390000,19/11/2015,2/11/2015,976,?,68,2,1,1,1,1972,Tile,Brick,Timber Floor,1260,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,10,?,9,?,Secant,Street,?,Liverpool,2170,NSW,?
3907730,340000,9/06/2013,15/02/2012,?,?,?,2,1,1,?,?,?,?,?,920,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,5,?,41,?,Queens,Road,?,Clayfield,4011,QLD,?
3915061,700500,28/03/2013,27/11/2012,943,?,?,4,3,?,2,?,?,?,?,?,?,Y,?,Y,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,?,House,?,?,17,?,Istana,View,?,Clear Island Waters,4226,QLD,?
3921869,365000,4/07/2016,4/07/2016,1636,?,?,2,1,1,1,1978,Concrete,Brickveneer,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,2,?,19,21,Victoria,Road,?,Macquarie Fields,2564,NSW,?
3962522,190000,23/10/2017,18/01/2017,607,?,?,3,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,10,?,Simpson,Street,?,Clinton,4680,QLD,607
3966863,220000,14/09/2018,22/08/2018,1012,?,?,3,1,2,2,?,?,?,?,1080,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,?,House,?,?,67,?,Namoi,Street,?,Manilla,2346,NSW,1012
3967832,200000,17/02/2015,2/02/2015,1012,?,77,2,1,1,1,1980,Metal Decking,Hardiplank,?,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,13,?,South,Street,?,Manilla,2346,NSW,1012
3977880,485000,14/08/2015,14/08/2015,929,?,?,3,1,2,2,?,?,?,Timber Floor,1520,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,Y,?,?,House,?,?,53,?,Pikett,Street,?,Clontarf,4019,QLD,923
3981104,465000,20/04/2016,20/04/2016,425,?,128,5,2,1,1,1930,Corrugated Galvanised Iron,Weatherboard,Timber Floor,1600,?,Y,?,?,?,?,1,?,1,?,?,?,1,?,?,?,?,?,?,?,?,Y,?,?,?,House,?,?,22A,?,Yacht,Street,?,Clontarf,4019,QLD,425
4072337,540000,26/09/2017,9/03/2017,900,?,?,4,2,2,2,?,?,?,?,1880,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,40,?,Boambillee,Drive,?,Coomera,4209,QLD,?
4100551,600000,9/04/2015,9/04/2015,3856,?,74,2,1,1,1,?,?,?,?,1280,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,Unit,31,?,207,?,Waterloo,Road,?,Marsfield,2122,NSW,3913
4157537,421000,23/06/2016,23/06/2016,273,?,117,3,1,?,?,1935,Galvanised Iron,Brick  Hardiplank,Carpet Floor,?,?,?,?,?,?,?,1,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,7,?,Smith,Street,?,Mayfield East,2304,NSW,272
4162818,750000,18/02/2016,16/02/2016,624,?,202,3,1,3,3,1980,Concrete Tile,Brick Veneer and Double Brick,Bamboo Timber Floor,?,?,Y,?,?,?,?,1,1,1,Y,?,?,1,?,?,?,?,1,?,?,?,?,Y,?,?,House,?,?,45,?,Balmain,Road,?,Mcgraths Hill,2756,NSW,624
4166684,254000,3/08/2012,15/02/2012,600,?,?,3,1,?,1,1992,?,?,?,?,?,?,?,Y,?,?,1,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,285,?,Greenwattle,Street,?,Cranley,4350,QLD,600
4175044,345000,19/11/2019,6/09/2019,600,?,132,4,1,2,2,2007,Concrete Tile,Brick Veneer,Carpet Floor,1520,Y,Y,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,House,?,?,8,?,Lorikeet,Way,?,Crestmead,4132,QLD,600
4199198,320000,18/11/2011,10/08/2011,812,?,?,3,1,2,?,?,?,?,Timber Floor,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,?,?,House,?,?,117,?,Palmerston,Street,?,Currajong,4812,QLD,812
4202726,390000,28/09/2010,28/09/2010,657,?,?,3,1,2,2,1990,?,Brick Veneer,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,9,?,Cyclamen,Court,?,Currimundi,4551,QLD,652
4242726,965000,2/05/2014,2/05/2014,838,?,?,4,3,3,3,?,Tile,Brickveneer,Tiled Floor,?,Y,Y,?,Y,?,?,2,1,1,?,?,?,2,?,?,?,?,?,?,?,?,Y,?,4,?,House,?,?,39,41,Chelsea,Street,?,Merrylands,2160,NSW,836
4282994,340000,2/09/2016,2/09/2016,405,?,?,2,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,17,?,Norman,Street,?,Deagon,4017,QLD,405
4294516,861000,10/08/2019,10/08/2019,561,?,?,3,2,4,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,10,?,Newland,Avenue,?,Milperra,2214,NSW,553
4295998,850000,10/07/2014,10/07/2014,555,?,241,5,3,3,3,1992,?,?,Carpet Floor,?,?,?,?,?,?,?,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,?,House,?,?,20,?,Zonnebeke,Crescent,?,Milperra,2214,NSW,563
4332605,255000,12/04/2012,15/02/2012,10300,?,?,3,1,2,?,?,?,?,?,1120,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,19,?,Stonewood,Road,?,Diwan,4873,QLD,10100
4346992,372000,6/09/2018,6/09/2018,902,?,?,4,2,4,2,?,?,?,Carpet Floor,1600,?,Y,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,?,House,?,?,109,?,Klewarra,Boulevard,?,Douglas,4814,QLD,902
4432459,645000,10/02/2017,28/01/2017,783,?,?,3,2,2,2,?,?,?,?,?,Y,Y,?,Y,?,?,1,1,1,Y,?,?,1,?,?,?,?,?,?,?,Y,?,?,1,?,House,?,?,20,?,John,Street,?,East Toowoomba,4350,QLD,809
4447442,428000,26/09/2013,26/09/2013,860,?,?,4,2,2,2,?,?,?,?,?,?,Y,?,?,?,?,?,1,1,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,9,?,London,Avenue,?,Morpeth,2321,NSW,860
4472120,168000,10/11/2016,27/07/2016,40,?,?,2,1,1,1,?,?,?,Carpet Floor,880,?,Y,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,Y,2,?,Unit,5,?,27,29,Stokes,Street,?,Edmonton,4869,QLD,74
4492875,590000,2/04/2013,7/02/2013,906,?,62,2,1,1,1,1960,Concrete Tile,Cavity Brick,Carpet Floor Marble Floor Parquerty,2200,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,Unit,12,?,1,?,Millett,Road,?,Mosman,2088,NSW,905
4493152,3000000,9/10/2015,9/10/2015,718,?,186,3,2,1,?,1910,Terracotta Tile  Metal,Painted Brick  Weatherboard,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,24,?,Mistral,Avenue,?,Mosman,2088,NSW,696
4493202,2200000,16/09/2016,16/09/2016,?,?,?,2,1,?,?,?,?,?,?,?,?,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,?,Unit,2,?,21,?,Mitchell,Road,?,Mosman,2088,NSW,388
4502318,305000,30/07/2011,30/07/2011,?,?,?,4,1,2,1,1985,?,Brick,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,1,?,11,13,Daisy,Street,?,Elanora,4221,QLD,?
4510592,605000,26/11/2015,26/11/2015,583,?,?,4,2,2,2,?,?,?,?,?,?,Y,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,House,?,?,12,?,Tussock,Crescent,?,Elanora,4221,QLD,580
4541911,165000,25/06/2015,19/06/2015,669,?,1,3,1,1,1,1993,Colorbond,Brick Veneer,?,1520,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,House,?,?,7,?,Wren,Court,?,Emerald,4720,QLD,669
4564277,575000,30/04/2015,27/03/2015,1049,?,300,4,2,2,2,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,1,?,?,?,Y,Y,?,?,House,?,?,6,?,Barlee,Street,?,Eumundi,4562,QLD,1049
4587005,446500,3/10/2012,3/10/2012,752,?,?,3,2,1,1,?,?,Clad,Timber Floor,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,23,?,Townview,Road,?,Mount Pritchard,2170,NSW,753
4634117,552000,22/11/2017,22/11/2017,960,?,198,5,2,2,2,2003,Concrete Tile,Brick,?,1980,?,Y,?,?,?,?,?,1,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,Y,2,?,House,?,?,6,?,Regency,Grove,?,Flinders View,4305,QLD,960
4635417,510000,18/06/2017,18/06/2017,1200,?,?,5,3,4,4,?,?,?,?,?,?,Y,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,1,?,House,?,?,5,?,Willaroo,Close,?,Flinders View,4305,QLD,1200
4637559,560000,24/10/2011,31/08/2011,20700,?,?,4,4,2,2,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,122,?,Forest Creek,Road,?,Forest Creek,4873,QLD,20730
4650499,519000,17/01/2011,4/12/2010,841,?,?,4,2,3,2,?,?,?,?,1920,?,Y,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,House,?,?,59,?,Glorious,Way,?,Forest Lake,4078,QLD,836
4664727,580000,16/06/2014,29/05/2014,704,?,?,4,2,2,2,?,?,?,Timber Floor,?,?,Y,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,3,?,Templestowe,Close,?,Forest Lake,4078,QLD,704
4702088,0,29/01/2016,4/09/2011,676,?,?,3,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,?,?,?,House,?,?,2147,?,Giinagay,Way,?,Nambucca Heads,2448,NSW,875
4704501,225000,19/11/2014,6/11/2014,647,?,?,3,1,?,?,?,?,?,Timber Floor,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,10,?,Michele,Street,?,Gailes,4300,QLD,647
4724341,620000,16/04/2018,20/03/2018,451,?,?,3,1,2,1,?,?,?,?,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,House,?,?,75,?,Montgomery,Circuit,?,Narellan Vale,2567,NSW,451
4743157,435000,20/03/2015,20/03/2015,?,?,112,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,?,Unit,3,?,7,?,Narrabeen,Street,?,Narrabeen,2101,NSW,2731
4743231,250000,31/07/2013,31/07/2013,2783,?,?,2,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,?,?,?,Unit,78,?,4528,?,Bundaberg Gin Gin,Road,?,Gin Gin,4671,QLD,2759
4779187,292000,5/08/2011,5/08/2011,630,?,134,3,1,2,2,1995,Other,Other,?,1240,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,4,?,Glen Avon,Court,?,Glenvale,4350,QLD,630
